Package Name,Functions,Data Safety Labels
com.afgame.app.poolball,"android.app.ActivityManager.getRunningTasks,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy","App activity,App info and performance,Other app performance data,Personal info,Diagnostics,Device or other IDs"
com.afmobi.boomplayer,"android.location.LocationManager.getLastKnownLocation,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getCellLocation,android.app.ActivityManager.getRunningAppProcesses","Precise location,Other app performance data,App activity"
com.agedstudio.card.solitaire.klondike,"android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy","Device or other IDs,App info and performance,Personal info,App activity,Diagnostics"
com.agedstudio.card.spider.solitaire,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator","Personal info,App info and performance,Other app performance data,Diagnostics,App activity,Device or other IDs"
com.aggrego.loop,java.io.File.getUsableSpace,Other app performance data
com.ahoygames.backgammon,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy","Personal info,App info and performance"
com.ahoygames.rummy,"android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy","App info and performance,Personal info"
com.aknigames.batterylow,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace","Personal info,Other app performance data"
com.alarmclock.xtreme.free,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Other app performance data,Diagnostics"
com.AlexandrJanashvili.MultiMaze3D,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,java.io.File.getTotalSpace","Personal info,Other app performance data"
com.alexvas.dvr,"android.net.wifi.WifiInfo.getBSSID,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator",Device or other IDs
com.alhiwar,"java.io.File.getTotalSpace,android.location.LocationManager.getLastKnownLocation,java.io.File.getFreeSpace","Other app performance data,Precise location"
com.alibaba.aliexpresshd,java.io.File.getUsableSpace,Other app performance data
com.Alienforcegames.ChessFusionFree,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getCellLocation","App info and performance,Other app performance data,Device or other IDs,Diagnostics,Precise location"
com.alienshooter.galaxy.attack2,"android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,java.io.File.getFreeSpace","App activity,Other app performance data"
com.alignit.sixteenbead,"android.net.wifi.WifiInfo.getSSID,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace","Device or other IDs,Other app performance data,Diagnostics"
com.aliha100.climbingsanddune3d1,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.aliza.carfactory,"android.telephony.TelephonyManager.getDataNetworkType,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName","Device or other IDs,App info and performance,Diagnostics,Other app performance data,Personal info"
com.aljazeera.mobile,"java.io.File.getUsableSpace,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Other app performance data,Diagnostics"
com.alldocument.fileviewer.documentreader,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy","App info and performance,Diagnostics,Device or other IDs,App activity"
com.allenmm.archery,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.allfootball.news,"android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getUsableSpace","App info and performance,Diagnostics,App activity,Other app performance data"
com.AllInclusive.SquareSort,"java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy","App info and performance,Other app performance data,App activity,Device or other IDs,Diagnostics,Personal info"
com.aloha.browser,android.os.PowerManager.getCurrentThermalStatus,Diagnostics
com.alpg.bingo,android.telephony.TelephonyManager.getNetworkCountryIso,Personal info
com.alphapotato.pawnshopmaster,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
com.alphapotato.prankster,"android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace","Personal info,Other app performance data"
com.alrabiaatv.app,"android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningTasks","App activity,App info and performance,Diagnostics,Device or other IDs"
com.amanotes.beathopper,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.amanotes.db,"android.net.wifi.WifiInfo.getSSID,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName","Device or other IDs,App activity,Personal info,App info and performance,Other app performance data,Diagnostics"
com.amanotes.gs.g02,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","Diagnostics,Personal info"
com.amanotes.jumping.man,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace","App info and performance,Diagnostics,Other app performance data"
com.amanotes.pamadancingroad,java.io.File.getFreeSpace,Other app performance data
com.amanotes.pamainfinitybounce,java.io.File.getFreeSpace,Other app performance data
com.amanotes.taptap.sontung,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","Personal info,App activity,Device or other IDs,App info and performance,Other app performance data,Diagnostics"
com.amayasoft.cars.kids.racing.toddlers.garage.game,android.telephony.TelephonyManager.getNetworkCountryIso,Personal info
com.amazon.storm.lightning.client.aosp,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.amelosinteractive.snake,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.amour.chicme,"android.app.ActivityManager.getRunningAppProcesses,android.accounts.AccountManager.getAccounts,android.os.StrictMode.getThreadPolicy,android.os.Build.getSerial,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getImei,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getDataNetworkType","App activity,Personal info,App info and performance,Device or other IDs,Diagnostics"
com.amrita.producer,"android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getMacAddress",Device or other IDs
com.AnatomyLearning.Anatomy3DViewer3,android.os.StrictMode.getThreadPolicy,App info and performance
com.AndreyGushchin.BucketCrusher,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.anghami,java.io.File.getUsableSpace,Other app performance data
com.anime.girly.pink.cute.kawaii.wallpapers.backgrounds.uhd4k,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus","Personal info,App info and performance,Other app performance data,Diagnostics"
com.animedressupgames.chibi,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningTasks","App info and performance,Diagnostics,Device or other IDs,App activity,Personal info"
com.anoshenko.android.solitaires,"android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy","App info and performance,Other app performance data,Diagnostics,Personal info"
com.ansangha.drjb,"android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses","Personal info,App activity"
com.antiquesnavigator.antique_price_guides,android.os.StrictMode.getThreadPolicy,App info and performance
com.antivirus,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Other app performance data,Diagnostics"
com.antonnikitin.solunarforecast,"android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,Diagnostics,App activity,Device or other IDs"
com.ants360.yicamera.international,"android.location.LocationManager.getLastKnownLocation,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus","Location,Precise location,Approximate location,Other app performance data,Diagnostics"
com.anydo,"android.os.PowerManager.getCurrentThermalStatus,android.location.LocationManager.getLastKnownLocation","Diagnostics,Precise location,Approximate location"
com.aol.mobile.aolapp,java.io.File.getUsableSpace,Other app performance data
com.apalon.weatherlive.free,"android.location.LocationManager.requestLocationUpdates,java.io.File.getTotalSpace,android.location.LocationManager.getLastKnownLocation,java.io.File.getFreeSpace","Precise location,Other app performance data"
com.apalon.weatherradar.free,"java.io.File.getTotalSpace,android.location.LocationManager.requestLocationUpdates,java.io.File.getFreeSpace,android.location.LocationManager.getLastKnownLocation","Other app performance data,Precise location"
