Package Name,PIIS,Data Safety Labels
ae.propertyfinder.propertyfinder,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
ai.replika.app,"DeviceName,BuildNumber,Google_Services_Framework_ID,AdvertisingID",Device or other IDs
air.au.com.metro.DumbWaysToDie2,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
air.com.darkdome.unwanted.experiment,"DeviceName,BuildNumber",Device or other IDs
air.com.games2win.internationalfashionstylist,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
air.com.neon.games.WBT,"DeviceName,BuildNumber",Device or other IDs
air.com.readysquare.sckeys,"DeviceName,BuildNumber",Device or other IDs
air.com.sgn.cookiejam.gp,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
air.com.wizits.buddies,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
all.in.one.calculator,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
app.feelsy,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
app.kids360.parent,"AdvertisingID,MCC+MNC,DeviceName,BuildNumber",Device or other IDs
app.play.playform,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
app.sweepy.sweepy,"Email,Surname,Name","Emails,Personal info"
armworkout.armworkoutformen.armexercises,"DeviceName,BuildNumber",Device or other IDs
arproductions.andrew.worklog,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
at.nk.tools.iTranslate,"DeviceName,AdvertisingID,BuildNumber",Device or other IDs
au.com.shiftyjelly.pocketcasts,DeviceName,Device or other IDs
audio.sound.effect.bass.virtrualizer.equalizer,"DeviceName,BuildNumber",Device or other IDs
audio.volume.bass.booster.equalizer,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
audioeditor.musiceditor.soundeditor.songeditor,"DeviceName,BuildNumber",Device or other IDs
ball.sort.puzzle.color.sorting.bubble.games,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
bath.coupons.forbodyworks,"DeviceName,BuildNumber",Device or other IDs
bcom.rrdianshiase.table,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
beatmaker.edm.musicgames.gunsounds,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
beatmaker.edm.musicgames.musicninja,"DeviceName,BuildNumber",Device or other IDs
beatmaker.edm.musicgames.PianoGames,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
beauty.selfiecamera.beautycam.youbeautymakeup,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
beetles.puzzle.solitaire,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
best.photo.app.manhairstyles2018,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
best.photo.app.mermaid,"DeviceName,BuildNumber",Device or other IDs
billiards.shooting.ball.games,"DeviceName,BuildNumber,MCC+MNC,AdvertisingID",Device or other IDs
block.puzzle.sudoku.free.game.classic.offline,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
blockpuzzle.game.block.puzzle,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
blockpuzzle.new1010.jewelgames.puzzlegames,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
bloodpressure.bloodpressureapppro.bloodpressureapp,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
bloodpressuremonitor.bloodpressureapp.bpmonitor,"DeviceName,BuildNumber",Device or other IDs
bodyfast.zero.fastingtracker.weightloss,"DeviceName,BuildNumber",Device or other IDs
bp.free.puzzle.game.mahjong.onet,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
br.com.rodrigokolb.realdrum,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
breastenlarger.bodyeditor.photoeditor,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
bts.kpop.piano.music.tiles,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
buttocksworkout.hipsworkouts.forwomen.legworkout,"DeviceName,BuildNumber",Device or other IDs
camera.selfie.editor,"DeviceName,BuildNumber",Device or other IDs
candymanor.homedesign.match3,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
cc.forestapp,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
cc.relive.reliveapp,"DeviceName,BuildNumber",Device or other IDs
ch.protonmail.android,"DeviceName,BuildNumber",Device or other IDs
cm.clean.master.cleaner.booster.cpu.cooler,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
cn.fitdays.fitdays,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
co.blocksite,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
co.familykeeper.kids,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
co.familykeeper.parents,"DeviceName,BuildNumber",Device or other IDs
co.happybits.marcopolo,"DeviceName,BuildNumber",Device or other IDs
co.peppertheapp.android,"DeviceName,BuildNumber",Device or other IDs
co.real.productionreal2,"DeviceName,BuildNumber,Longitude,Latitude","Device or other IDs,Location"
co.theguru.sch,"DeviceName,Longitude,Latitude","Device or other IDs,Location"
co.togetherai.kids,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
co.vulcanlabs.printer,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
codematics.universal.tv.remote.control,"DeviceName,BuildNumber",Device or other IDs
color.art.one.number.free.paint.game.puzzle,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.aa.Car.Driving.GT.Stunts.Racing2,"DeviceName,BuildNumber",Device or other IDs
com.aadevelopers.volumebooster,"DeviceName,BuildNumber",Device or other IDs
com.abercrombie.hollister,"DeviceName,BuildNumber",Device or other IDs
com.abi.car.parking,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.abi.fnf.music.race3d,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.abi.robber.puzzle.thief,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.accurate.channel.forecast.live.weather,"DeviceName,BuildNumber",Device or other IDs
com.accurate.live.weather.forecast.pro,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.accurate.local.weather.forecast.live,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.accurate.weather.forecast.live,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.acmeaom.android.myradar,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.activision.callofduty.shooter,"DeviceName,BuildNumber",Device or other IDs
com.ADC.CargoParking,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.adc.HyperCards,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.adc.superhero,"AdvertisingID,BuildNumber,DeviceName",Device or other IDs
com.adobe.cc,"DeviceName,BuildNumber",Device or other IDs
com.adobe.creativeapps.gather,"DeviceName,BuildNumber",Device or other IDs
com.adobe.fas,"DeviceName,BuildNumber",Device or other IDs
com.adobe.reader,"DeviceName,BuildNumber,Email,Surname,Name","Device or other IDs,Emails,Personal info"
com.adobe.scan.android,"DeviceName,BuildNumber,Email,Surname,Name,MCC+MNC,Google_Services_Framework_ID,AdvertisingID","Device or other IDs,Emails,Personal info"
com.adobe.spark.post,Email,Emails
com.adpdigital.mbs.ayande,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.adpmobile.android,DeviceName,Device or other IDs
com.advancedmobile.android.ghin,DeviceName,Device or other IDs
com.aetna.aetnahealth,"DeviceName,BuildNumber",Device or other IDs
com.afgame.app.poolball,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.afmobi.boomplayer,"AdvertisingID,DeviceName,Longitude,Latitude,BuildNumber","Device or other IDs,Location"
com.agedstudio.card.solitaire.klondike,"DeviceName,BuildNumber",Device or other IDs
com.agedstudio.card.spider.solitaire,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.aim.racing,"DeviceName,BuildNumber",Device or other IDs
com.aim.stunts,"DeviceName,BuildNumber",Device or other IDs
com.airgoat.goat,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.aisense.otter,"DeviceName,BuildNumber,Email,AdvertisingID","Device or other IDs,Emails"
com.alhiwar,"DeviceName,BuildNumber,AdvertisingID,Longitude,Latitude,MCC+MNC,Google_Services_Framework_ID","Device or other IDs,Location"
com.alibaba.aliexpresshd,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.alibaba.intl.android.apps.poseidon,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.Alienforcegames.ChessFusionFree,"DeviceName,BuildNumber",Device or other IDs
com.alienshooter.galaxy.attack2,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.aliza.carfactory,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.aljazeera.mobile,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.alldocument.fileviewer.documentreader,"DeviceName,BuildNumber",Device or other IDs
com.alldocumentsreader.pdf.fileviewer,"DeviceName,BuildNumber",Device or other IDs
com.allegion.leopard,"DeviceName,BuildNumber",Device or other IDs
com.allenmm.archery,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.allfootball.news,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.alltrails.alltrails,Email,Emails
com.aloha.browser,DeviceName,Device or other IDs
com.alrabiaa.tv,"DeviceName,BuildNumber",Device or other IDs
com.alrabiaatv.app,"DeviceName,BuildNumber",Device or other IDs
com.amanotes.gs.g02,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.amayasoft.dinosaur.games.little.kids.toddlers,"DeviceName,BuildNumber",Device or other IDs
com.amazon.dee.app,"DeviceName,BuildNumber",Device or other IDs
com.amazon.mp3,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.amazon.storm.lightning.client.aosp,"DeviceName,BuildNumber",Device or other IDs
com.amelosinteractive.snake,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.americano.media,"DeviceName,BuildNumber",Device or other IDs
com.amigo360.family.circle.friends.tracker,"DeviceName,BuildNumber",Device or other IDs
com.amour.chicme,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.amrita.emperor,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.amrita.producer,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.AnatomyLearning.Anatomy3DViewer3,"DeviceName,BuildNumber",Device or other IDs
com.andiqwer.skyblock_maps,"DeviceName,BuildNumber",Device or other IDs
com.andromo.dev759880.app845507,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.andrwq.recorder,"DeviceName,BuildNumber",Device or other IDs
com.anghami,"DeviceName,Surname,Name,Email,AdvertisingID,BuildNumber","Device or other IDs,Personal info,Emails"
com.animedressupgames.chibi,"DeviceName,BuildNumber",Device or other IDs
com.anoshenko.android.solitaires,"DeviceName,BuildNumber",Device or other IDs
com.anovaculinary.android,"DeviceName,BuildNumber",Device or other IDs
com.ants360.yicamera.international,"DeviceName,BuildNumber",Device or other IDs
com.anydo,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.apalon.myclockfree,"Longitude,Latitude",Location
com.apmex.spot,"DeviceName,BuildNumber",Device or other IDs
com.app.disposeit,"DeviceName,BuildNumber",Device or other IDs
com.app.Heardlegame1,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.app.hider.master.pro,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.app.magicmoneyguest,"DeviceName,BuildNumber",Device or other IDs
com.app.offerit,"DeviceName,BuildNumber",Device or other IDs
com.app.onice,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.app.pureple,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.app.rescuecut,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.app.sammyfans,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.appcraft.number.puzzle,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.appfolio.resident_portal,DeviceName,Device or other IDs
com.appicon.theme.changer,"DeviceName,BuildNumber",Device or other IDs
com.application.zomato,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.apposter.watchmaker,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.appquiz.baby.ballons,"DeviceName,BuildNumber",Device or other IDs
com.appspro.best.ringtones2017,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.appswing.qr.barcodescanner.barcodereader,"DeviceName,BuildNumber",Device or other IDs
com.apptionlabs.meater_app,DeviceName,Device or other IDs
com.apusapps.launcher,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.arf.weatherstation,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.arioch.efgr,"DeviceName,BuildNumber",Device or other IDs
com.arjonasoftware.babycam,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.artoon.bidwhistoffline,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.aryservices.arynews.en,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.asiacell.asiacellodp,DeviceName,Device or other IDs
com.aso.tdf2012int,"DeviceName,BuildNumber",Device or other IDs
com.asobimo.toramonline,"DeviceName,BuildNumber",Device or other IDs
com.aspiro.tidal,"DeviceName,BuildNumber",Device or other IDs
com.atsoft.braintest,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.atsoft.fnf.piby,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.atsoft.fnfmusic,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.atsoft.fnfrapper1,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.atsoft.fnfrun3d,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.atsoft.friday.raptime.funkin,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.atsoft.merge.monster,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.atsoft.tricky.brain.quiz2,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.autoclicker.autotap.autoclick,"DeviceName,BuildNumber",Device or other IDs
com.autodesk.homestyler,"DeviceName,BuildNumber",Device or other IDs
com.avecreation.drivingzonegermany,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.avid.cue,"DeviceName,BuildNumber",Device or other IDs
com.avizia.blackwell.provider,"DeviceName,BuildNumber",Device or other IDs
com.axios.axios,"DeviceName,BuildNumber",Device or other IDs
com.azgame.app.poolcity,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.azure.authenticator,"DeviceName,BuildNumber",Device or other IDs
com.babbel.mobile.android.en,"DeviceName,AdvertisingID,BuildNumber",Device or other IDs
com.babyg,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.babysparks.babysparks,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.backthen.android,"DeviceName,BuildNumber",Device or other IDs
com.bamnetworks.mobile.android.ballpark,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.bandainamcoent.dblegends_ww,"DeviceName,BuildNumber",Device or other IDs
com.bandainamcoent.ninjavoltage_app,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.bandainamcoent.saoifww,"DeviceName,BuildNumber",Device or other IDs
com.bandainamcogames.dbzdokkanww,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.bandlab.bandlab,"DeviceName,AdvertisingID,BuildNumber",Device or other IDs
com.bas.hit.volm.dy,"BuildNumber,DeviceName,AdvertisingID",Device or other IDs
com.battlecreek.nolimit2,"DeviceName,BuildNumber",Device or other IDs
com.battlecreek.offroadoutlaws,"DeviceName,BuildNumber",Device or other IDs
com.baviux.voicechanger,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.bazambazi,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.bear.nonoe.and,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.beat.light,"DeviceName,BuildNumber",Device or other IDs
com.beauty.glittercoloringdodo,"DeviceName,BuildNumber",Device or other IDs
com.BeautyHolidayStd.midfightmasses,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.beckett,"DeviceName,BuildNumber",Device or other IDs
com.becloser,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.begamob.rokuremote,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.behance.behance,"DeviceName,BuildNumber",Device or other IDs
com.belk.android.belk,"Longitude,Latitude",Location
com.bello.shootingworld2,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.BeresnevGames.Knife,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.berobo.police.scanner.x,"DeviceName,BuildNumber",Device or other IDs
com.bethsoft.blade,"MCC+MNC,DeviceName,BuildNumber",Device or other IDs
com.bettergames.real.drivingschool.simulator,"DeviceName,BuildNumber",Device or other IDs
com.betterhelp,"DeviceName,BuildNumber",Device or other IDs
com.bg.flyermaker,"DeviceName,BuildNumber",Device or other IDs
com.bg.procarParking.real.simulation.drive,"DeviceName,BuildNumber",Device or other IDs
com.bible.kids,"DeviceName,BuildNumber",Device or other IDs
com.bigfishgames.fairwaysolitaireuniversalf2pgoogle,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.bigfishgames.mergetalesgoog,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.biglime.cookingmadness,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.bike.stunt.d.master.games,"DeviceName,BuildNumber",Device or other IDs
com.bilibilien.arterygear,"DeviceName,BuildNumber",Device or other IDs
com.billiards.city.pool.nation.club,"AdvertisingID,DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.billiards.shooting.ball.pool,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.biloholdings.mywinndixie.prod,"DeviceName,BuildNumber",Device or other IDs
com.bilt.mobile,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.bimiboo.coloring,"DeviceName,BuildNumber",Device or other IDs
com.bimiboo.drawing,"DeviceName,BuildNumber",Device or other IDs
com.Binacle.FirstToLife,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.binance.dev,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.bingo.island.android,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.bingo.riches,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.bingo.tour.party.crazy.free,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.binteraktive.kniffel.live,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.bitstrips.imoji,DeviceName,Device or other IDs
com.bkfc,"DeviceName,BuildNumber",Device or other IDs
com.blackcaviargames.samediresidence,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.blacklightsw.ludo,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.bleacherreport.android.teamstream,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.blinkslabs.blinkist.android,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.block.game.jigsaw.puzzles,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.block.jigsaw.puzzle.gallery,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.blockfolio.blockfolio,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.bloomberg.android.plus,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.bluecrossma.bcbsma,"DeviceName,BuildNumber",Device or other IDs
com.bluesoft.clonappmessenger,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.blustar.lysn.usgp,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.bodyfast,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.bomcomics.bomtoon.playstore,"DeviceName,BuildNumber",Device or other IDs
com.bonbongame.hairdresser.hair.style.salon.game,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.bonc.paintmyroom,"DeviceName,BuildNumber",Device or other IDs
com.booking,"Longitude,Latitude",Location
com.boombitgames.Dartsy,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.bose.monet,"DeviceName,BuildNumber",Device or other IDs
com.bosenko.watchfaceblack,"DeviceName,BuildNumber",Device or other IDs
com.BountySolitaire.MoneyGames.CashRewards,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.boxitsoft.battleofwizards,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.boyslovecomics.comicbook,"DeviceName,BuildNumber",Device or other IDs
com.brain.story.ntstudio,"DeviceName,BuildNumber",Device or other IDs
com.brave.browser,"BuildNumber,DeviceName",Device or other IDs
com.bricksbreaker.balls.crusher.bricks,"BuildNumber,DeviceName,AdvertisingID",Device or other IDs
com.bricksbreaker.crusher.zombie.decor,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.bricksbreakerballs.royal.king.ball.blast,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.bridebook.mobileapp,"BuildNumber,DeviceName,AdvertisingID",Device or other IDs
com.bridger.firetrac,"BuildNumber,DeviceName",Device or other IDs
com.brilliantgamez.flame.hero.flying.robot.speed.hero,"DeviceName,BuildNumber",Device or other IDs
com.brinker.chilis,"BuildNumber,DeviceName,Longitude,Latitude","Device or other IDs,Location"
com.BrownyBerryStd.BaddiesFunkin,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.brunswickbowling.sync.passport,"BuildNumber,Name,Email,Surname,Google_Services_Framework_ID,DeviceName,Longitude,Latitude","Device or other IDs,Personal info,Emails,Location"
com.bruyere.android.solitaire,"DeviceName,BuildNumber,Google_Services_Framework_ID,Name,Email,Surname","Device or other IDs,Personal info,Emails"
com.bss.game.DicastRoc,"BuildNumber,DeviceName",Device or other IDs
com.bubble.shooter.boom.star.games,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.bubbleboxes.match3d,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.bubbleshooter.popbubbles.shootbubblesgame,"DeviceName,BuildNumber,AdvertisingID,MCC+MNC",Device or other IDs
com.budgestudios.googleplay.BarbieDreamhouse,"BuildNumber,DeviceName",Device or other IDs
com.budgestudios.googleplay.BudgeWorld,"DeviceName,BuildNumber",Device or other IDs
com.budgestudios.googleplay.HotWheelsUnlimited,BuildNumber,Device or other IDs
com.budgestudios.googleplay.PawPatrolRescueWorld,BuildNumber,Device or other IDs
com.budgestudios.HelloKittyNailSalon,"DeviceName,BuildNumber",Device or other IDs
com.buff.game.appmobile,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.build.vip.realm.city,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.buoy76.huntpredictor,"BuildNumber,DeviceName,Longitude,Latitude","Device or other IDs,Location"
com.bushnell.golf,"DeviceName,BuildNumber",Device or other IDs
com.busuu.android.enc,"BuildNumber,DeviceName,AdvertisingID",Device or other IDs
com.buzzfeed.tasty,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.bytetyper.gemstack,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.bytetyper.iwantpizza,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.byv.TheArchers2,"DeviceName,BuildNumber",Device or other IDs
com.cagames.racing.real.speed.cars.drive,"DeviceName,BuildNumber",Device or other IDs
com.callpod.android_apps.keeper,"BuildNumber,DeviceName",Device or other IDs
com.campchef.iotgrill,"BuildNumber,DeviceName",Device or other IDs
com.cams.vtech.mvb.pro,"BuildNumber,DeviceName,Email,Google_Services_Framework_ID","Device or other IDs,Emails"
com.canva.editor,"BuildNumber,DeviceName",Device or other IDs
com.cappital.prageru,"BuildNumber,DeviceName,AdvertisingID",Device or other IDs
com.carbonhealth.patient.prod,"Longitude,Latitude",Location
com.CarBridgeRace,"DeviceName,BuildNumber",Device or other IDs
com.cardgame.solitaire.fishdom,"DeviceName,BuildNumber,AdvertisingID,MCC+MNC",Device or other IDs
com.caremark.caremark,"BuildNumber,DeviceName",Device or other IDs
com.carry1st.minerescue,"DeviceName,BuildNumber,IMEI,Name,Email,Surname,Google_Services_Framework_ID,AdvertisingID","Device or other IDs,Personal info,Emails"
com.castlight.clh.view,"BuildNumber,DeviceName",Device or other IDs
com.casual.impostor.smasher,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.casualjoygames.cooking.kitchen,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.catdaddy.cat22,"Name,Email,Surname","Personal info,Emails"
com.cavagrill.cavagrill.android.app,"BuildNumber,DeviceName",Device or other IDs
com.cb.cakebaker.bakinggames.makergames,"DeviceName,BuildNumber",Device or other IDs
com.cb.pregnancygames.babygames.caregames,"DeviceName,BuildNumber",Device or other IDs
com.cb.pregnant.mom.baby.newborn.care.games,"DeviceName,BuildNumber",Device or other IDs
com.centracu.centracu,"BuildNumber,DeviceName",Device or other IDs
com.cerebelliumapps.motoextremeracing,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.cg.android.babycountdown,"DeviceName,BuildNumber",Device or other IDs
com.cg.live.wallsengine,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.champion.cubes,Email,Emails
com.chanel.weather.forecast.accu,"DeviceName,BuildNumber",Device or other IDs
com.channel.live.accuate.forecast.weather,"Longitude,Latitude,DeviceName,BuildNumber","Location,Device or other IDs"
com.channel.weather.forecast.live.radar,"DeviceName,BuildNumber",Device or other IDs
com.chase.sig.android,"DeviceName,BuildNumber",Device or other IDs
com.chating.messages.chat.fun,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.checkitt,"BuildNumber,Longitude,AdvertisingID,Latitude,DeviceName","Device or other IDs,Location"
com.chelseafc.the5thstand,"DeviceName,BuildNumber",Device or other IDs
com.chess.strategy.boardgame,"BuildNumber,AdvertisingID,DeviceName",Device or other IDs
com.ChipcoChipcoStd.Everyone.Sings,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.cider,"BuildNumber,AdvertisingID,DeviceName",Device or other IDs
com.cisco.webex.meetings,"BuildNumber,DeviceName",Device or other IDs
com.cisco.wx2.android,"DeviceName,BuildNumber,Name,Email,Surname,Google_Services_Framework_ID","Device or other IDs,Personal info,Emails"
com.city.coach.bus.driver.simulator.duty,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.city.coach.bus.simulator.drive,"DeviceName,BuildNumber",Device or other IDs
com.clean.junk.phone.booster.smart.master,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.clean.phone.turbo.booster.one.master,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.CloudyFridayStd.superidol,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.clovergames.lordofheroes,"DeviceName,BuildNumber",Device or other IDs
com.clue.android,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.code.bluegeny.myhomeview,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.codewaystudios.facedance,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.coffeebeanventures.easyvoicerecorder,"DeviceName,BuildNumber,AdvertisingID,MCC+MNC",Device or other IDs
com.coinbase.android,"DeviceName,BuildNumber",Device or other IDs
com.collectorz.javamobile.android.comics,"DeviceName,BuildNumber",Device or other IDs
com.color.call.screen.color.phone.themes,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.color.mandala,"BuildNumber,DeviceName",Device or other IDs
com.color.number.sanbox.pixel.art,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.colorbynumber.unicorn.pixel.art.pokepix.draw.paintbynumber,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.coloring.lwapps,"AdvertisingID,DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.coloring.mermaids,"BuildNumber,DeviceName,AdvertisingID",Device or other IDs
com.colorswitch.switch2,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.com2us.nbanow2.android.google.global.normal,"DeviceName,BuildNumber",Device or other IDs
