Package Name,Functions,Data Safety Labels
com.abclocal.ktrk.news,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.os.Build.getSerial,android.net.wifi.WifiInfo.getSSID","Diagnostics,Device or other IDs"
com.abclocal.wabc.news,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.os.Build.getSerial,android.net.wifi.WifiInfo.getSSID","Diagnostics,Device or other IDs"
com.abclocal.wls.news,"android.os.PowerManager.getCurrentThermalStatus,android.os.Build.getSerial,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator","Diagnostics,Device or other IDs"
com.abclocal.wpvi.news,"android.os.Build.getSerial,android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getSSID,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,Diagnostics"
com.abi.car.parking,"android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName","App activity,Device or other IDs,Personal info,Other app performance data"
com.abi.fnf.music.race3d,"java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
com.abi.robber.puzzle.thief,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningTasks,java.io.File.getTotalSpace","Other app performance data,Device or other IDs,Personal info,App activity"
com.abrar.volumeboost,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName","App activity,Personal info"
com.accurate.channel.forecast.live.weather,"android.os.PowerManager.getCurrentThermalStatus,android.location.LocationManager.getLastKnownLocation,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso","Diagnostics,Location,Precise location,Approximate location,Other app performance data,Personal info,App activity"
com.accurate.forecast.live.weather.channel,"android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.location.LocationManager.getLastKnownLocation","App info and performance,Diagnostics,Personal info,App activity,Location,Precise location,Approximate location"
com.accurate.live.weather.forecast.pro,"android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Precise location,Personal info"
com.accurate.local.weather.forecast.live,"android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Precise location,Personal info"
com.accurate.weather.forecast.live,"android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Precise location,Personal info"
com.accuweather.android,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.actionfit.blockocean1010,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,android.os.StrictMode.getVmPolicy","App info and performance,Diagnostics,Personal info,Other app performance data,App activity"
com.active.aps.meetmobile,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses","App info and performance,App activity"
com.adidas.app,android.app.ActivityManager.getRunningAppProcesses,App activity
com.adobe.cc,android.os.PowerManager.getCurrentThermalStatus,Diagnostics
com.adobe.creativeapps.gather,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Diagnostics"
com.adobe.reader,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Diagnostics"
com.adpdigital.mbs.ayande,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy",App info and performance
com.adpog.diary,android.os.PowerManager.getCurrentThermalStatus,Diagnostics
com.adult.coloring.book.pages,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.advancedmobile.android.ghin,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getSSID","App info and performance,Personal info,Device or other IDs"
com.advant.streamer,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.SubscriptionManager.getActiveSubscriptionInfoList,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
com.aesthetic.iconpack.iconchanger,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.os.StrictMode.getVmPolicy,android.os.BatteryManager.getIntProperty,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses","Personal info,Device or other IDs,App info and performance,Other app performance data,Diagnostics,App activity"
com.afgame.app.poolball,"android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,java.io.File.getTotalSpace,android.os.StrictMode.getVmPolicy","Personal info,App activity,App info and performance,Other app performance data,Device or other IDs,Diagnostics"
com.afmobi.boomplayer,"java.io.File.getTotalSpace,android.app.ActivityManager.getRunningAppProcesses,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getCellLocation","Other app performance data,App activity,Precise location"
com.aftership.AfterShip,android.telephony.TelephonyManager.getNetworkOperator,Device or other IDs
com.agascreative.elposer3d,android.os.StrictMode.getThreadPolicy,App info and performance
com.agedstudio.card.solitaire.klondike,"android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName","App activity,App info and performance,Diagnostics,Device or other IDs,Personal info"
com.agedstudio.card.spider.solitaire,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperator","Personal info,App activity,App info and performance,Other app performance data,Diagnostics,Device or other IDs"
com.aggrego.loop,java.io.File.getUsableSpace,Other app performance data
com.ahoygames.backgammon,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Personal info"
com.ahoygames.rummy,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Personal info"
com.aim.stunts,java.io.File.getUsableSpace,Other app performance data
com.aknigames.batterylow,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
com.al.realdrive,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningAppProcesses","Other app performance data,Personal info,App activity"
com.alarmclock.xtreme.free,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy",App info and performance
com.AlexandrJanashvili.MultiMaze3D,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
com.alexvas.dvr,"android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getBSSID,android.app.ActivityManager.getRunningAppProcesses","App activity,App info and performance,Device or other IDs,Diagnostics,Personal info"
com.alhiwar,android.location.LocationManager.getLastKnownLocation,Precise location
com.alibaba.aliexpresshd,java.io.File.getUsableSpace,Other app performance data
com.Alienforcegames.ChessFusionFree,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getCellLocation,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,Diagnostics,Precise location,Device or other IDs"
com.AlienKing.AFG2BMX,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace","Other app performance data,Device or other IDs"
com.AlienKing.DesertMultiCars,"java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperator","Other app performance data,Device or other IDs"
com.AlienKing.HRMotocross,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,Other app performance data,Personal info,Diagnostics,Device or other IDs"
com.alienshooter.galaxy.attack2,"java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.app.ActivityManager.getRunningAppProcesses","Other app performance data,App activity"
com.alignit.checkers,"android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getSSID,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,Diagnostics"
com.alignit.fourinarow,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator","Diagnostics,Device or other IDs"
com.alignit.sixteenbead,"android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,Diagnostics"
com.aliha100.climbingsanddune3d1,"android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy","Device or other IDs,App info and performance,App activity,Diagnostics,Personal info"
com.aliza.carfactory,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getDataNetworkType,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Device or other IDs,App info and performance,Diagnostics"
com.aljazeera.mobile,"java.io.File.getUsableSpace,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Other app performance data,Diagnostics"
