Package Name,PIIS,Data Safety Labels
com.inkr.comics,"DeviceName,BuildNumber",Device or other IDs
com.instabridge.android,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.instagram.android,Email,Emails
com.interbolt.real.lion.robot.bike.transformation,"DeviceName,BuildNumber",Device or other IDs
com.invitation.maker.birthday.card,"DeviceName,BuildNumber",Device or other IDs
com.io.voyceme,"DeviceName,BuildNumber",Device or other IDs
com.irobot.home,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.istore.bloodpressuremonitor.bpmonitor,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.ivuu,"Surname,Name,Email,Latitude,Longitude","Personal info,Emails,Location"
com.ivy.streetracing.hd,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.iz.play.animal.town.pretend.squirrel.house.kids,"DeviceName,BuildNumber",Device or other IDs
com.jabra.moments,"MCC+MNC,DeviceName,BuildNumber",Device or other IDs
com.jasonsdeli.app,"DeviceName,BuildNumber",Device or other IDs
com.jctswbglsm.SwipeAway,"DeviceName,BuildNumber",Device or other IDs
com.jeelapp.android,"DeviceName,BuildNumber",Device or other IDs
com.jeremysteckling.facerrel,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
com.jio.myjio,"DeviceName,BuildNumber,SSID",Device or other IDs
com.jiobit.app,"DeviceName,BuildNumber,Google_Services_Framework_ID,Email","Device or other IDs,Emails"
com.jms.coloring.club,"DeviceName,BuildNumber",Device or other IDs
com.joypac.nigeneko.gp,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.joytunes.simplyguitar,"DeviceName,BuildNumber",Device or other IDs
com.joytunes.simplypiano,"DeviceName,BuildNumber",Device or other IDs
com.jrzheng.supervpnfree,"DeviceName,BuildNumber",Device or other IDs
com.jsplash.musictutor,"DeviceName,BuildNumber",Device or other IDs
com.jwscheduler.jws,"DeviceName,BuildNumber",Device or other IDs
com.kajda.fuelio,"DeviceName,BuildNumber",Device or other IDs
com.kalvlad.car,"DeviceName,BuildNumber",Device or other IDs
com.kalvlad.master,"DeviceName,BuildNumber",Device or other IDs
com.kamagames.videopoker,"DeviceName,BuildNumber",Device or other IDs
com.kamasagame.solitairehope,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.kanishka_developer.SketchPad,"Surname,Google_Services_Framework_ID,Name,Email,BuildNumber,DeviceName","Personal info,Device or other IDs,Emails"
com.kawkaw.pornblocker.safebrowser.up,"DeviceName,BuildNumber",Device or other IDs
com.kaylaitsines.sweatwithkayla,"DeviceName,BuildNumber",Device or other IDs
com.kgs.housedesigner,"DeviceName,BuildNumber",Device or other IDs
com.khorasannews.akharinkhabar,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
com.kiarygames.tinyroom,"DeviceName,BuildNumber",Device or other IDs
com.kid58.lianyong.princessIII,"DeviceName,BuildNumber",Device or other IDs
com.kidsfungame.animalsounds,"DeviceName,BuildNumber",Device or other IDs
com.kidspiano.kidsentertainmentmusicgames,"DeviceName,BuildNumber",Device or other IDs
com.kidzoye.parentalcontrol,"DeviceName,BuildNumber",Device or other IDs
com.kikoff,"Latitude,Longitude",Location
com.kiloo.subwaysurf,Email,Emails
com.kinderlime.dev,"DeviceName,BuildNumber",Device or other IDs
com.kinedu.appkinedu,"DeviceName,BuildNumber",Device or other IDs
com.king.candycrushjellysaga,Email,Emails
com.king.farmheroessaga,Email,Emails
com.king.pyramidsolitairesaga,"DeviceName,BuildNumber",Device or other IDs
com.KisekiGames.smart,"Surname,Name,Email","Personal info,Emails"
com.kithnyc.kith,"DeviceName,BuildNumber",Device or other IDs
com.kiwifun.game.android.ten.crush,"Surname,Name,Email","Personal info,Emails"
com.kmo.pdf.editor,"DeviceName,BuildNumber",Device or other IDs
com.knbmedia.kidexplorerdino,"DeviceName,BuildNumber",Device or other IDs
com.komspek.battleme,"Surname,Name,Email","Personal info,Emails"
com.kooapps.pianodreamsgp,"Surname,Name,Email","Personal info,Emails"
com.kooapps.solitaireandroid,"Surname,Name,Email","Personal info,Emails"
com.kraftwerk9.rokie,"DeviceName,BuildNumber",Device or other IDs
com.KrakerStudio.HookRoll,"DeviceName,BuildNumber",Device or other IDs
com.kronos.workforceready,"DeviceName,BuildNumber",Device or other IDs
com.kubi.kucoin,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.kumobius.android.walljumper,Email,Emails
com.kurogame.gplay.punishing.grayraven.en,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.KyurenIcesStd.fnfmario.superbross,"DeviceName,BuildNumber",Device or other IDs
com.laboladoapp.labo_brick_train_5y_free,"DeviceName,BuildNumber",Device or other IDs
com.laboladoapp.labo_tank,"DeviceName,BuildNumber",Device or other IDs
com.lajeuneandassociatesllc.barberchopdev,"DeviceName,BuildNumber",Device or other IDs
com.lalatoon.android,"DeviceName,BuildNumber",Device or other IDs
com.landlordgame.tycoon,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.lastpass.lpandroid,"DeviceName,BuildNumber",Device or other IDs
com.launcher.ios11.iphonex,"Surname,Name,Email","Personal info,Emails"
com.launcher.smart.android,"Surname,Name,Email","Personal info,Emails"
com.lazada.android,"BuildNumber,DeviceName,MCC+MNC",Device or other IDs
com.lbrc.PeriodCalendar,"DeviceName,BuildNumber",Device or other IDs
com.lcworld.haiwainet,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
com.LeagueofComicGeeks.app2,"DeviceName,BuildNumber",Device or other IDs
com.learn.engspanish,"Google_Services_Framework_ID,Email,BuildNumber,DeviceName","Device or other IDs,Emails"
com.leeplay.babyshapes,"Surname,Email,Name,DeviceName,BuildNumber","Personal info,Emails,Device or other IDs"
com.lemel.hiddengame,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.lemix.megatower,"DeviceName,BuildNumber,Google_Services_Framework_ID,Surname,Name,Email","Device or other IDs,Personal info,Emails"
com.lemon.lvoverseas,"Surname,Google_Services_Framework_ID,Name,Email,BuildNumber,DeviceName,MCC+MNC","Personal info,Device or other IDs,Emails"
com.lenovo.anyshare.gps,"DeviceName,BuildNumber",Device or other IDs
com.leoweekly.louisvilleburgerweek,"Surname,Google_Services_Framework_ID,Name,Email,BuildNumber,DeviceName","Personal info,Device or other IDs,Emails"
com.lezhin.comics,"DeviceName,BuildNumber",Device or other IDs
com.lf.real.extreme.suv.offroad.drive.games.free,"DeviceName,BuildNumber",Device or other IDs
com.life.palm,"DeviceName,BuildNumber",Device or other IDs
com.life360.android.safetymapd,"DeviceName,BuildNumber",Device or other IDs
com.lifeomic.lifefasting,"DeviceName,BuildNumber,Surname,Name,Email","Device or other IDs,Personal info,Emails"
com.lightinthebox.android,"DeviceName,BuildNumber",Device or other IDs
com.link.manorstory,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.link.messages.sms,"DeviceName,BuildNumber",Device or other IDs
com.linkedin.android,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.litegames.rummy_free__aat_google,Email,Emails
com.live.glitter.anime.wallpaper,"DeviceName,BuildNumber,MCC+MNC",Device or other IDs
com.live.streamer,"DeviceName,BuildNumber",Device or other IDs
com.livewallpapers.animebackgroundwallpaper,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.llx.chess,"DeviceName,BuildNumber",Device or other IDs
com.local.news.plus,Email,Emails
com.lockly.smartlock,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.locon.housing,"DeviceName,BuildNumber",Device or other IDs
com.loki.dragon.craft.crazy.house,"DeviceName,BuildNumber",Device or other IDs
com.lomographic.vintage.camera.filters,"DeviceName,BuildNumber",Device or other IDs
com.longhorn.countmasterevo,"DeviceName,BuildNumber,Surname,Name,MCC+MNC,Email,Android Serial Number,IMEI","Device or other IDs,Personal info,Emails"
com.loop.match3d,"Surname,Name,Email","Personal info,Emails"
com.loop.matchtile3d,"Surname,Name,Email","Personal info,Emails"
com.LoopGames.Yatzy,"Surname,Name,Email","Personal info,Emails"
com.looploop.tody,"DeviceName,BuildNumber,Surname,Name,MCC+MNC,Email,Android Serial Number,IMEI","Device or other IDs,Personal info,Emails"
com.LostPandaGames.BlockemAll,Email,Emails
com.loudtalks,"DeviceName,BuildNumber",Device or other IDs
com.lszenlamzr.parkingjam,"DeviceName,BuildNumber",Device or other IDs
com.ludo.master.hippo,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.ludo.master.hippo.lite,"BuildNumber,DeviceName,Google_Services_Framework_ID",Device or other IDs
com.lumary.smart,"DeviceName,BuildNumber",Device or other IDs
com.luna.dynomaster,Email,Emails
com.luni.android.fitnesscoach.app,"DeviceName,BuildNumber",Device or other IDs
com.luutinhit.lockscreennotificationsios,"DeviceName,BuildNumber",Device or other IDs
com.lwsipl.visionarylauncher,"DeviceName,BuildNumber",Device or other IDs
com.lyd.bubble,"DeviceName,BuildNumber",Device or other IDs
com.lyrebirdstudio.beauty,"DeviceName,BuildNumber",Device or other IDs
com.lyst.lystapp,Email,Emails
com.ma.cc.salad,"DeviceName,BuildNumber",Device or other IDs
com.mad.ducklife,"DeviceName,BuildNumber",Device or other IDs
com.madcat.easyposer,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.madeinchina.b2b.trade,"Latitude,Longitude",Location
com.mancity,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.mangamo.app,"DeviceName,BuildNumber",Device or other IDs
com.manheim.mobile.refresh,"DeviceName,BuildNumber",Device or other IDs
com.maplelabs.alexa,"DeviceName,BuildNumber",Device or other IDs
com.mapmywalk.android2,"DeviceName,BuildNumber",Device or other IDs
com.maritime.commando.shooting.battlefield,"DeviceName,BuildNumber",Device or other IDs
com.maroieqrwlk.unpin,"DeviceName,BuildNumber",Device or other IDs
com.marvel.unlimited,"DeviceName,BuildNumber",Device or other IDs
com.masomo.headball2,Email,Emails
com.master.triple3d.find,"DeviceName,BuildNumber,Google_Services_Framework_ID,Surname,Name,Email","Device or other IDs,Personal info,Emails"
com.mastercomlimited.cardriving_t,Email,Emails
com.matchingham.action.airattack3d.shooter,"DeviceName,BuildNumber",Device or other IDs
com.matchingham.impossible.date.tricky.riddles,"DeviceName,BuildNumber",Device or other IDs
com.matchingham.m3dcooking,"DeviceName,BuildNumber,Google_Services_Framework_ID,Email","Device or other IDs,Emails"
com.matchingham.sniperattack,"DeviceName,BuildNumber",Device or other IDs
com.mattel.barbiesparkleblastkids,"DeviceName,BuildNumber",Device or other IDs
com.mayoclinic.patient,"DeviceName,BuildNumber",Device or other IDs
com.mcu.reolink,"DeviceName,BuildNumber",Device or other IDs
com.mcy.cihan.darkskyxweather,"DeviceName,BuildNumber",Device or other IDs
com.me2zen.tripeaks.v4.and,"DeviceName,BuildNumber",Device or other IDs
com.mealime,"DeviceName,BuildNumber",Device or other IDs
com.media.bestrecorder.audiorecorder,"DeviceName,BuildNumber",Device or other IDs
com.media.music.mp3.musicplayer,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.mediamushroom.copymydata,"DeviceName,BuildNumber",Device or other IDs
com.meditation.deepsleep.relax,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.medium.reader,"DeviceName,Surname,Email,Name,BuildNumber","Device or other IDs,Personal info,Emails"
com.medscape.android,"DeviceName,BuildNumber",Device or other IDs
com.meetcircle.circle,"DeviceName,BuildNumber",Device or other IDs
com.meetyou.intl,"BuildNumber,DeviceName",Device or other IDs
com.megatouch.giantwanted,"Surname,Name,Email","Personal info,Emails"
com.mehvac.kumocloud,"DeviceName,BuildNumber",Device or other IDs
com.memsgroupinc.fishbox,"Latitude,Longitude",Location
com.mensajes.borrados.deleted.messages,"Surname,Name,Email","Personal info,Emails"
com.mergeland.alices.wonder.adventure,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.mermaidstails.modmcpe,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.metamars.brain.test,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.Metrafilms.KidECatsDollHouse,Email,Emails
com.mf.town,"DeviceName,BuildNumber",Device or other IDs
com.mgapp.wall.newhdwall,"DeviceName,BuildNumber",Device or other IDs
com.mgif.stickman.tower,"DeviceName,BuildNumber",Device or other IDs
com.microblink.photomath,Email,Emails
com.microfun.slicemaster,"DeviceName,BuildNumber",Device or other IDs
com.microsoft.amp.apps.bingnews,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
com.microsoft.appmanager,"DeviceName,BuildNumber",Device or other IDs
com.microsoft.bing,"DeviceName,BuildNumber,Latitude,Longitude","Device or other IDs,Location"
com.microsoft.emmx,"DeviceName,BuildNumber",Device or other IDs
com.microsoft.familysafety,"DeviceName,BuildNumber",Device or other IDs
com.microsoft.launcher,"Latitude,Longitude,DeviceName,BuildNumber","Location,Device or other IDs"
com.microsoft.office.excel,"Surname,Google_Services_Framework_ID,Name,Email,BuildNumber,DeviceName","Personal info,Device or other IDs,Emails"
com.microsoft.office.officehubrow,"DeviceName,BuildNumber",Device or other IDs
com.microsoft.office.officelens,"DeviceName,BuildNumber",Device or other IDs
com.microsoft.office.onenote,"DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Device or other IDs,Personal info,Emails"
com.microsoft.office.powerpoint,"Surname,Google_Services_Framework_ID,Name,Email,BuildNumber,DeviceName","Personal info,Device or other IDs,Emails"
com.microsoft.office.word,"Surname,Google_Services_Framework_ID,Name,Email,BuildNumber,DeviceName","Personal info,Device or other IDs,Emails"
com.microsoft.rdc.androidx,"DeviceName,BuildNumber",Device or other IDs
com.microsoft.skydrive,"DeviceName,BuildNumber",Device or other IDs
com.microsoft.teams,"DeviceName,BuildNumber",Device or other IDs
com.microsoft.todos,"DeviceName,BuildNumber",Device or other IDs
com.microsoft.translator,"DeviceName,BuildNumber",Device or other IDs
com.microsoft.windowsintune.companyportal,Email,Emails
com.microsoft.xboxone.smartglass,"DeviceName,BuildNumber",Device or other IDs
com.miga.myapartment,"DeviceName,BuildNumber",Device or other IDs
com.miga.myfirestation,"DeviceName,BuildNumber",Device or other IDs
com.miga.myhospital,"DeviceName,BuildNumber",Device or other IDs
com.miga.mypets,"DeviceName,BuildNumber",Device or other IDs
com.miga.myschool,"DeviceName,BuildNumber",Device or other IDs
com.miga.mystore,"DeviceName,BuildNumber",Device or other IDs
com.miga.mytown,"DeviceName,BuildNumber",Device or other IDs
com.miga.mytvshows,"DeviceName,BuildNumber",Device or other IDs
com.miga.myvacation,"DeviceName,BuildNumber",Device or other IDs
com.miku.mikucare,"DeviceName,BuildNumber",Device or other IDs
com.mind.quiz.brain.out,"Surname,Name,Email","Personal info,Emails"
com.mindbodyonline.connect,"Email,Latitude,Longitude","Emails,Location"
com.mindcandy.sleepstories,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.miniscule.rope,"BuildNumber,DeviceName",Device or other IDs
com.ministrycentered.churchcenter,DeviceName,Device or other IDs
com.ministrycentered.PlanningCenter,"DeviceName,BuildNumber",Device or other IDs
com.miracle.com.musicat.droid,"DeviceName,BuildNumber",Device or other IDs
com.miracle.drawtosave.an,"BuildNumber,DeviceName",Device or other IDs
com.mirrorai.app,"BuildNumber,DeviceName",Device or other IDs
com.mixvibes.remixlive,"DeviceName,BuildNumber",Device or other IDs
com.mm.shan,"DeviceName,BuildNumber",Device or other IDs
com.mmguardian.parentapp,"DeviceName,BuildNumber",Device or other IDs
com.mobilefootie.wc2010,"DeviceName,BuildNumber",Device or other IDs
com.mobilityware.DiceMerge,"BuildNumber,DeviceName",Device or other IDs
com.mobilityware.freecell,"Surname,Name,Email","Personal info,Emails"
com.mobilityware.MonopolySolitaire,"DeviceName,BuildNumber",Device or other IDs
com.mobirate.bigrig,"DeviceName,BuildNumber",Device or other IDs
com.mobirix.SnakeGame,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.mobisystems.office,"DeviceName,BuildNumber",Device or other IDs
com.moderncounterstrike.fpsshooting.freegames,"DeviceName,BuildNumber",Device or other IDs
com.money.run.hypercasual3d,"DeviceName,BuildNumber",Device or other IDs
com.monster.aliencatcher.casual,"DeviceName,BuildNumber",Device or other IDs
com.moonfrog.ludo.club,"DeviceName,BuildNumber",Device or other IDs
com.morii.dropweight,"DeviceName,BuildNumber",Device or other IDs
com.moutriemobile.android.tyche,"DeviceName,BuildNumber",Device or other IDs
com.mspy.lite,"Latitude,Longitude",Location
com.mu.muclubapp,"BuildNumber,DeviceName",Device or other IDs
com.music.ops.retroappdownload2,"DeviceName,BuildNumber",Device or other IDs
com.music.sound.speaker.volume.booster.equalizer,"DeviceName,BuildNumber",Device or other IDs
com.music.youngradioplus,"DeviceName,BuildNumber",Device or other IDs
com.music.youngradiopro,"DeviceName,BuildNumber",Device or other IDs
com.musicplayer.music,"DeviceName,BuildNumber",Device or other IDs
com.musicplayer.playermusic,"DeviceName,BuildNumber",Device or other IDs
com.musictronic.simplepiano,"DeviceName,BuildNumber",Device or other IDs
com.mx.ringtone.pro,"BuildNumber,DeviceName",Device or other IDs
com.mybay.azpezeshk.patient,"DeviceName,BuildNumber",Device or other IDs
com.myicon.themeiconchanger,"DeviceName,BuildNumber",Device or other IDs
com.mz.classicludogame,"DeviceName,BuildNumber",Device or other IDs
com.nag.family.pet.cat.simulator,"DeviceName,BuildNumber",Device or other IDs
com.namcobandaigames.spmoja010E,"DeviceName,BuildNumber",Device or other IDs
com.naraorganics.nara,"DeviceName,BuildNumber",Device or other IDs
com.navyfederal.android,"DeviceName,BuildNumber",Device or other IDs
com.nbaimd.gametime.nba2011,"DeviceName,BuildNumber",Device or other IDs
com.neptune.dominogl,"DeviceName,BuildNumber",Device or other IDs
com.netboom.cloudgaming.vortex_stadia_shadow_GeForce,"DeviceName,Surname,Name,Email,BuildNumber","Device or other IDs,Personal info,Emails"
com.netflix.NGP.AsphaltXtreme,"DeviceName,BuildNumber",Device or other IDs
com.netgear.netgearup,"DeviceName,BuildNumber",Device or other IDs
com.neulion.smartphone.ufc.android,"DeviceName,BuildNumber",Device or other IDs
com.Neurononfire.SupremeDuelist,"DeviceName,BuildNumber",Device or other IDs
com.neverold.solitaire.card.game.klondike,"DeviceName,BuildNumber",Device or other IDs
com.new.free.live4dwallpaper.parallax.background,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.newspaperdirect.pressreader.android,"DeviceName,BuildNumber",Device or other IDs
com.newstory.DrawHappyQueen,"DeviceName,BuildNumber",Device or other IDs
com.newstory.IdleDrawEarth,"DeviceName,BuildNumber",Device or other IDs
com.nexelon.fishingcool,"DeviceName,BuildNumber",Device or other IDs
com.nexelon.fishinglife,"DeviceName,BuildNumber",Device or other IDs
com.nexelon.realmonsterfishing2018,"DeviceName,BuildNumber",Device or other IDs
com.nextepisode.roperescue,"DeviceName,BuildNumber",Device or other IDs
com.nfl.fantasy.core.android,"Latitude,Longitude,DeviceName,BuildNumber","Location,Device or other IDs"
com.ng_labs.paint,"DeviceName,BuildNumber",Device or other IDs
com.nhl.gc1112.free,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.nicedayapps.iss_free,"DeviceName,BuildNumber",Device or other IDs
com.nike.ntc,"DeviceName,BuildNumber",Device or other IDs
com.nike.plusgps,"DeviceName,BuildNumber",Device or other IDs
com.nike.snkrs,"DeviceName,BuildNumber",Device or other IDs
com.nintendo.znca,"DeviceName,BuildNumber",Device or other IDs
com.nis.app,"DeviceName,BuildNumber",Device or other IDs
com.nojoke.realpianoteacher,"DeviceName,BuildNumber",Device or other IDs
com.noorgames.joinnumbers,"DeviceName,BuildNumber",Device or other IDs
com.nordvpn.android,"DeviceName,BuildNumber",Device or other IDs
com.northcube.sleepcycle,Email,Emails
com.not.monster.poppy,"BuildNumber,DeviceName",Device or other IDs
com.notificationcenter.controlcenter,"DeviceName,BuildNumber",Device or other IDs
com.nut.id.sticker,"DeviceName,BuildNumber",Device or other IDs
com.nvidia.geforcenow,"DeviceName,BuildNumber",Device or other IDs
com.nxksass.GirlParkour,"DeviceName,BuildNumber",Device or other IDs
com.oan.live,"DeviceName,BuildNumber",Device or other IDs
com.obdautodoctor,"DeviceName,BuildNumber,Email","Device or other IDs,Emails"
com.officedocument.word.docx.document.viewer,"DeviceName,BuildNumber",Device or other IDs
com.ohzegame.homepullpin,"DeviceName,BuildNumber",Device or other IDs
com.oki.colors,"DeviceName,BuildNumber",Device or other IDs
com.okta.android.auth,"DeviceName,BuildNumber",Device or other IDs
com.omg.catwalkbattle,"DeviceName,BuildNumber",Device or other IDs
com.omronhealthcare.omronconnect,"DeviceName,BuildNumber",Device or other IDs
com.onet.number.free.puzzle.matchten,"DeviceName,BuildNumber",Device or other IDs
com.ongo.live,"DeviceName,BuildNumber",Device or other IDs
com.onlineradio.radiofm,"DeviceName,BuildNumber",Device or other IDs
com.OnSoft.android.BluetoothChat,"DeviceName,BuildNumber",Device or other IDs
com.opentable,"Latitude,Longitude",Location
com.orange.coloring.learn.kids,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.orangeannoying.fnfmodtest,"DeviceName,BuildNumber",Device or other IDs
com.orbit.orbitsmarthome,"BuildNumber,Google_Services_Framework_ID,DeviceName",Device or other IDs
com.origin.black.spider.rope.superhero.games,"DeviceName,BuildNumber",Device or other IDs
com.os.airforce,"DeviceName,BuildNumber",Device or other IDs
com.os.space.force.galaxy.alien,"DeviceName,BuildNumber",Device or other IDs
com.oscar.army.monster.fearless.stunts,"DeviceName,BuildNumber",Device or other IDs
com.oscar.extreme.atv.bike.demolition.derby.crash.stunts,"DeviceName,BuildNumber",Device or other IDs
com.outcomes4me,"DeviceName,BuildNumber",Device or other IDs
com.paint.by.numbers.coloring.pages.blend.coloring,"DeviceName,BuildNumber",Device or other IDs
com.parallax3d.live.wallpapers,"DeviceName,BuildNumber",Device or other IDs
com.parallax4d.live.wallpapers,"DeviceName,BuildNumber",Device or other IDs
com.patreon.android,"DeviceName,BuildNumber",Device or other IDs
com.paurau.MoveAnimals,"DeviceName,BuildNumber",Device or other IDs
com.pavilionlab.weather.forecast.live.widget,"DeviceName,BuildNumber",Device or other IDs
com.paycor.perform,"DeviceName,BuildNumber",Device or other IDs
com.paypal.android.p2pmobile,"DeviceName,BuildNumber",Device or other IDs
com.pcoloring.art.puzzle.color.by.number,"DeviceName,BuildNumber",Device or other IDs
com.pdf.viewer.pdftool.reader.document,"BuildNumber,DeviceName",Device or other IDs
com.peace.Compass,"DeviceName,BuildNumber",Device or other IDs
com.pearlabyss.blackdesertm.gl,"DeviceName,BuildNumber",Device or other IDs
com.people.can.fly,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.Per.DiscGolf,"DeviceName,BuildNumber",Device or other IDs
com.perfectcorp.amb,"DeviceName,BuildNumber",Device or other IDs
com.pg.oralb.oralbapp,"DeviceName,BuildNumber",Device or other IDs
com.pgs.police.carparking.hardcarparking,"DeviceName,BuildNumber",Device or other IDs
com.philips.lighting.hue2,"DeviceName,BuildNumber",Device or other IDs
com.phonepe.app,"DeviceName,BuildNumber",Device or other IDs
com.photocollage.collage.maker.photoframes.photoeditor,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.photoeditor.and.games.hairstyle,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.photoeditor.filtersforpictures.frames.android,"DeviceName,BuildNumber",Device or other IDs
com.pig.spider.rescue.lightrobot.superhero.mission.game,"DeviceName,BuildNumber",Device or other IDs
com.PigeonGames.Phigros,"DeviceName,BuildNumber",Device or other IDs
com.PikapiMouseStd.Baldimod,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.pinchjob,"DeviceName,BuildNumber",Device or other IDs
com.pingapp.app,"DeviceName,BuildNumber",Device or other IDs
com.pinterest,"DeviceName,Surname,Name,BuildNumber","Device or other IDs,Personal info"
com.pixel4d.wallpaper.background.hd.livewallpapers3d,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.pixign.relax.color,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.pjmasks.moonlightheroes,"DeviceName,BuildNumber",Device or other IDs
com.planosynergy.wgi.base_camp,DeviceName,Device or other IDs
com.plantiary,"DeviceName,BuildNumber",Device or other IDs
com.plantid.picturethis.plantin.plantsnap.natureid,"DeviceName,BuildNumber",Device or other IDs
com.playcreek.DeathWorm_Free,"DeviceName,BuildNumber",Device or other IDs
com.playgendary.tom,"DeviceName,BuildNumber",Device or other IDs
com.playvalve.yatzy,"DeviceName,BuildNumber",Device or other IDs
com.plexapp.android,"DeviceName,BuildNumber",Device or other IDs
com.pnc.ecommerce.mobile,"Latitude,Longitude",Location
com.pnixgames.bowlingking,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.pnixgames.minigolfking,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.podbean.app.podcast,"Surname,Google_Services_Framework_ID,Name,Email,BuildNumber,DeviceName","Personal info,Device or other IDs,Emails"
com.podcast.podcasts,"Surname,Name,Email","Personal info,Emails"
com.pokerstars.cebo.psp,"DeviceName,BuildNumber",Device or other IDs
com.ponicamedia.voicechanger,"Surname,Name,Email","Personal info,Emails"
com.popreach.dumbways,"DeviceName,BuildNumber",Device or other IDs
com.popularapp.periodcalendar,"DeviceName,BuildNumber",Device or other IDs
com.powerschool.portal,"DeviceName,BuildNumber,Surname,Name,Email","Device or other IDs,Personal info,Emails"
com.pranksounds.appglobaltd,"BuildNumber,DeviceName",Device or other IDs
com.predictwind.mobile.android,"DeviceName,BuildNumber",Device or other IDs
com.premiereradio.android.c2c,"DeviceName,BuildNumber,Google_Services_Framework_ID",Device or other IDs
com.princess.coloring,"DeviceName,BuildNumber",Device or other IDs
com.probadosoft.moonphasecalendar,"Longitude,Latitude",Location
com.project.kiranchavan.detoxfree,"DeviceName,BuildNumber",Device or other IDs
com.project.rbxproject,"DeviceName,BuildNumber",Device or other IDs
com.purplecover.anylist,"DeviceName,BuildNumber",Device or other IDs
com.puzzle.fun.free.matching3d,"DeviceName,BuildNumber",Device or other IDs
com.puzzle1studio.go.bubblepoporiginpuzzlegame,"Surname,Name,Email","Personal info,Emails"
com.qingniu.renpho,DeviceName,Device or other IDs
com.qrcodescanner.barcodereader.qrcode,"DeviceName,BuildNumber",Device or other IDs
com.qs.pool,"DeviceName,BuildNumber",Device or other IDs
com.QuantumAppx.LogoMaker,"DeviceName,BuildNumber,Surname,Name,MCC+MNC,Email,Android Serial Number,IMEI","Device or other IDs,Personal info,Emails"
com.quesera.kalpa,"DeviceName,BuildNumber",Device or other IDs
com.quizlet.quizletandroid,Email,Emails
com.quok.arcadeHole,"DeviceName,BuildNumber,Surname,Name,MCC+MNC,Email,Android Serial Number,IMEI","Device or other IDs,Personal info,Emails"
com.quok.blobHero,"DeviceName,BuildNumber,Surname,Name,MCC+MNC,Email,Android Serial Number,IMEI","Device or other IDs,Personal info,Emails"
com.quora.android,Email,Emails
com.r.launcher.cool,"DeviceName,BuildNumber",Device or other IDs
com.rachio.iro,"DeviceName,BuildNumber",Device or other IDs
com.radio.fmradio,"Latitude,Longitude,DeviceName,BuildNumber,Surname,Google_Services_Framework_ID,Name,Email","Location,Device or other IDs,Personal info,Emails"
com.radio.pocketfm,Email,Emails
com.rainbowgames.solitaire2018,"DeviceName,BuildNumber",Device or other IDs
